0,118
1,68
2,64
3,58
4,55
5,69
6,48
7,51
8,43
9,47
10,45
11,41
12,36
13,49
14,34
15,35
16,38
17,38
18,38
19,40
20,42
21,42
22,43
23,43
24,45
25,54
26,69
27,134
28,158
29,171
30,195
31,220
32,234
33,261
34,246
35,243
36,241
37,255
38,251
39,236
40,240
41,240
42,228
43,222
44,224
45,223
46,245
47,230
48,213
49,212
50,209
51,195
52,199
53,193
54,195
55,195
56,191
57,183
58,179
59,181
60,169
61,159
62,151
63,136
64,139
65,128
66,128
67,125
68,125
69,127
70,126
71,128
72,133
73,132
74,142
75,157
76,172
77,184
78,190
79,182
80,191
81,203
82,204
83,234
84,216
85,195
86,190
87,182
88,164
89,152
90,134
91,118
0,117
1,67
2,76
3,54
4,61
5,81
6,48
7,50
8,43
9,45
10,45
11,41
12,52
13,37
14,35
15,33
16,40
17,35
18,39
19,36
20,37
21,41
22,44
23,38
24,42
25,50
26,66
27,133
28,165
29,171
30,185
31,210
32,231
33,249
34,248
35,236
36,244
37,243
38,251
39,240
40,241
41,234
42,225
43,216
44,208
45,209
46,224
47,227
48,211
49,204
50,205
51,194
52,192
53,185
54,199
55,192
56,187
57,177
58,174
59,178
60,167
61,152
62,147
63,134
64,137
65,127
66,126
67,122
68,124
69,129
70,124
71,125
72,132
73,125
74,138
75,156
76,164
77,183
78,189
79,184
80,190
81,206
82,205
83,226
84,214
85,189
86,184
87,175
88,163
89,148
90,131
91,117
0,173
1,65
2,67
3,56
4,55
5,48
6,89
7,48
8,45
9,43
10,39
11,44
12,37
13,36
14,33
15,51
16,39
17,35
18,39
19,38
20,39
21,42
22,42
23,42
24,45
25,48
26,65
27,131
28,160
29,168
30,187
31,217
32,232
33,250
34,244
35,246
36,231
37,245
38,256
39,233
40,237
41,235
42,231
43,216
44,211
45,211
46,233
47,225
48,213
49,208
50,199
51,196
52,194
53,191
54,197
55,196
56,187
57,177
58,166
59,174
60,164
61,152
62,146
63,133
64,137
65,124
66,125
67,126
68,125
69,131
70,130
71,127
72,132
73,127
74,141
75,159
76,167
77,187
78,197
79,185
80,193
81,208
82,205
83,229
84,210
85,198
86,189
87,180
88,163
89,148
90,135
91,114
0,137
1,72
2,63
3,52
4,53
5,47
6,48
7,44
8,45
9,46
10,40
11,47
12,74
13,34
14,33
15,50
16,37
17,36
18,41
19,38
20,40
21,43
22,43
23,40
24,46
25,52
26,67
27,130
28,158
29,167
30,188
31,213
32,228
33,253
34,246
35,236
36,230
37,237
38,246
39,233
40,239
41,227
42,222
43,211
44,210
45,211
46,223
47,219
48,206
49,202
50,202
51,191
52,200
53,193
54,192
55,190
56,191
57,181
58,171
59,176
60,160
61,153
62,143
63,135
64,138
65,123
66,125
67,123
68,121
69,132
70,126
71,126
72,131
73,127
74,139
75,153
76,164
77,181
78,189
79,182
80,187
81,205
82,202
83,227
84,210
85,193
86,182
87,174
88,162
89,149
90,130
91,113
0,130
1,63
2,64
3,59
4,56
5,49
6,56
7,84
8,40
9,48
10,42
11,41
12,48
13,36
14,37
15,38
16,40
17,35
18,37
19,37
20,38
21,41
22,42
23,39
24,42
25,50
26,64
27,126
28,155
29,170
30,188
31,216
32,219
33,234
34,235
35,235
36,234
37,235
38,259
39,234
40,236
41,223
42,217
43,209
44,211
45,215
46,230
47,220
48,199
49,198
50,200
51,189
52,189
53,189
54,189
55,186
56,182
57,177
58,165
59,176
60,156
61,148
62,156
63,129
64,135
65,125
66,121
67,122
68,117
69,128
70,128
71,131
