273
127
64
61
59
51
56
53
50
58
56
53
49
61
51
58
56
49
54
55
54
50
51
55
52
50
54
52
54
52
60
53
52
50
53
56
54
51
50
51
53
48
48
54
49
52
45
49
50
47
47
61
51
58
49
50
50
56
51
47
49
51
52
49
52
51
55
48
46
50
49
53
50
49
50
51
48
48
47
52
48
52
51
48
46
46
47
45
44
42
45
45
47
43
42
46
