timedelta
1066
387
311
307
355
345
254
284
258
243
258
261
236
237
228
230
253
257
245
260
234
235
262
233
253
249
269
262
260
305
296
313
290
242
243
423
502
497
507
429
459
227
319
283
239
229
231
225
274
277
271
254
243
259
255
263
244
252
235
230
228
228
237
253
259
278
294
237
226
228
229
250
237
252
233
240
237
327
276
232
242
250
236
229
236
256
236
239
229
265
235
235
232
235
227
256
