timedelta
114
72
68
69
61
45
43
50
77
58
68
37
37
47
58
38
60
36
29
26
34
32
30
25
24
49
26
27
35
33
31
31
26
26
39
20
25
19
21
21
19
28
25
52
34
34
21
25
22
24
27
24
24
36
24
22
24
21
20
25
29
21
19
23
40
24
24
21
19
28
22
26
27
22
29
20
22
20
18
18
20
19
21
19
26
45
28
34
41
37
23
21
29
21
19
19
21
23
36
23
30
25
25
28
24
29
25
21
19
25
27
38
29
21
30
26
26
20
27
26
21
21
23
23
27
26
20
20
22
30
25
24
23
28
20
23
25
20
28
24
28
25
24
25
21
26
19
19
24
21
26
20
20
21
22
30
25
22
21
19
18
19
29
21
18
32
28
21
18
22
19
28
24
18
18
24
28
27
27
24
25
19
63
22
30
22
21
19
23
27
20
19
26
22
28
25
29
26
21
23
