timedelta
1283
678
502
409
434
478
466
378
377
485
464
388
452
379
391
399
371
472
456
381
472
415
375
391
375
497
729
734
682
788
853
380
368
383
376
493
379
381
444
423
424
401
382
395
373
384
418
402
380
366
386
413
428
447
404
447
396
374
406
394
377
385
377
533
710
736
734
732
719
470
400
378
369
401
424
394
426
378
381
454
423
406
385
407
409
383
387
465
389
393
440
377
386
409
402
406
