timedelta
98
48
45
39
38
37
44
33
35
43
34
26
31
33
32
24
21
24
32
43
34
32
49
38
32
32
23
27
28
28
35
38
40
38
33
47
26
26
26
24
27
21
33
26
23
16
17
21
33
14
23
18
20
17
14
15
14
14
16
14
22
34
21
20
14
16
22
21
18
13
14
13
27
22
35
20
20
29
28
22
14
18
22
17
13
23
17
14
16
14
29
18
15
14
16
18
