4,244
4,222
4,225
4,237
4,229
4,227
4,204
4,174
4,225
4,221
4,236
4,242
4,238
4,212
4,236
5,215
5,243
5,269
5,226
5,251
5,174
5,231
5,213
5,216
5,206
5,242
5,231
5,227
5,265
5,265
8,230
8,236
8,211
8,229
8,218
8,222
8,223
8,219
8,248
8,245
8,247
8,223
8,195
8,215
8,224
16,217
16,233
16,230
16,219
16,235
16,212
16,228
16,227
16,209
16,228
16,231
16,218
16,220
16,247
16,251
32,277
32,307
32,308
32,285
32,303
32,357
32,292
32,342
32,298
32,476
32,289
32,357
32,293
32,313
32,307
64,773
64,487
64,505
64,451
64,472
64,477
64,502
64,482
64,526
64,544
64,480
64,462
64,535
64,417
64,478
128,748
128,674
128,684
128,755
128,920
128,824
128,715
128,788
128,719
128,779
128,743
128,764
128,751
128,766
128,680
192,1224
192,981
192,893
192,984
192,1104
192,1059
192,1032
192,1172
192,946
192,940
192,897
192,877
192,998
192,919
192,873
3,219
3,212
3,212
3,211
3,197
3,221
3,219
3,192
3,187
3,242
3,197
3,203
3,199
3,211
3,176
