4,957
4,822
4,948
4,860
4,942
4,915
4,876
4,954
4,879
4,907
4,957
4,848
4,1023
4,964
4,1042
5,953
5,1000
5,835
5,907
5,918
5,856
5,1002
5,1101
5,893
5,912
5,1076
5,968
5,927
5,820
5,1073
8,897
8,887
8,988
8,941
8,1233
8,876
8,938
8,964
8,1011
8,868
8,852
8,925
8,1367
8,1023
8,880
16,977
16,879
16,1073
16,939
16,882
16,1054
16,958
16,1004
16,999
16,889
16,1002
16,1022
16,914
16,998
16,882
32,1163
32,1311
32,1155
32,995
32,1103
32,1138
32,1260
32,1187
32,967
32,1026
32,1158
32,1055
32,1219
32,1100
32,1173
64,1108
64,1223
64,1184
64,1389
64,1228
64,1215
64,1273
64,1212
64,1153
64,1142
64,1261
64,1374
64,1085
64,1364
64,1109
128,1489
128,1463
128,1372
128,1445
128,1399
128,1394
128,1473
128,1694
128,1676
128,1487
128,1495
128,1481
128,1458
128,1309
128,1574
192,1685
192,1665
192,1643
192,1790
192,1577
192,1480
192,1696
192,1739
192,1597
192,1592
192,1830
192,1936
192,1525
192,1774
192,1484
3,1025
3,987
3,948
3,864
3,1083
3,854
3,839
3,947
3,982
3,868
3,859
3,1019
3,872
3,958
3,791
