timedelta
283
149
190
189
202
174
159
109
87
78
74
91
85
80
72
76
76
79
84
73
76
68
70
67
65
64
70
65
70
59
64
62
69
72
66
61
64
68
65
69
66
57
71
64
63
63
63
61
65
69
57
68
70
75
75
63
67
63
60
65
64
64
56
61
59
62
70
57
62
63
62
63
68
59
62
75
69
68
91
68
69
67
71
93
101
72
77
59
61
63
82
64
56
61
67
63
74
62
63
65
60
69
57
57
60
70
64
70
60
65
67
71
68
66
68
66
69
61
75
61
64
60
63
65
67
67
65
66
79
65
70
64
62
70
60
73
60
69
58
59
65
64
68
64
70
67
58
60
66
65
75
57
57
59
73
61
63
54
59
64
57
60
62
69
74
64
77
67
64
72
55
65
58
58
64
61
60
60
69
58
62
58
62
77
54
65
58
61
56
66
56
62
58
57
61
63
62
59
54
81
