187
37
40
36
35
44
37
34
36
35
43
42
43
39
37
29
33
30
29
34
33
29
37
40
32
29
35
31
31
34
29
31
36
29
30
32
30
36
31
33
31
35
33
30
32
30
29
30
31
30
31
32
30
33
32
28
31
31
29
31
32
32
29
33
28
29
31
28
30
28
30
32
28
30
31
34
28
30
31
29
31
30
28
29
36
28
31
30
29
30
29
30
30
29
28
32
