3,12767
3,14144
3,12537
3,12393
3,13756
3,11682
3,14422
3,11964
3,11331
3,13113
3,12295
3,12322
3,10196
3,11309
3,11954
3,11544
3,11690
3,12647
3,11380
3,11386
3,10651
3,13221
3,8664
3,12798
3,12288
3,12029
3,11702
3,10972
3,12608
3,11728
3,11567
4,18107
4,16131
4,17097
4,17591
4,17958
4,17415
4,17276
4,18135
4,17975
4,16761
4,15870
4,18119
4,18298
4,16948
4,16923
5,24837
5,20756
5,24156
5,20463
5,18731
5,23963
5,20052
5,18590
5,21704
5,20664
5,22428
5,20048
5,20971
5,17557
5,20612
8,34398
8,35737
8,36874
8,30107
8,32447
8,33079
8,34779
8,34449
8,33169
8,39309
8,39316
8,37892
8,33386
8,32269
8,34281
16,68004
16,79682
16,71381
16,75167
16,73151
16,71155
16,71245
16,74492
16,73832
16,75163
16,70674
16,73054
16,76374
16,70934
16,73291
32,155487
32,149195
32,157328
32,146513
32,151977
32,154083
32,155454
32,154634
32,156799
32,147112
32,157213
32,150219
32,156088
32,161658
32,149096
64,335137
64,325803
64,325607
64,333201
64,323655
64,335684
64,327777
