timedelta
352
189
150
177
152
200
141
153
138
142
107
109
119
107
132
122
137
106
116
136
121
102
92
112
136
111
115
86
61
87
52
41
49
47
51
48
50
50
48
48
51
49
54
49
51
51
53
44
55
62
43
57
53
53
52
48
55
47
47
53
44
50
53
44
52
54
47
50
59
50
53
55
44
49
48
52
47
48
49
54
47
47
44
45
46
51
52
42
50
48
54
57
56
49
48
53
