timedelta
1291
573
608
467
473
489
523
482
477
458
647
469
484
466
444
451
525
454
491
658
482
448
462
444
628
446
469
465
508
471
434
461
456
487
476
452
470
502
500
462
501
504
527
461
446
559
483
544
466
470
473
496
452
447
467
450
463
475
454
470
527
473
464
483
447
463
461
440
467
644
651
453
519
433
481
446
444
477
437
429
474
456
451
650
474
642
460
504
538
822
446
801
456
524
496
461
459
448
486
486
475
437
506
461
493
476
481
466
473
791
477
471
510
456
600
458
477
482
485
637
468
460
489
496
438
614
475
457
479
444
432
453
482
460
482
490
655
467
640
463
471
460
477
463
445
473
472
722
438
479
495
432
461
491
494
621
451
476
484
447
449
485
459
489
458
449
504
465
458
654
433
541
476
475
445
454
462
491
436
451
457
481
478
683
481
502
478
436
451
465
460
449
702
448
634
455
640
454
477
427
473
451
481
466
832
456
637
468
450
486
435
470
465
458
507
432
476
502
460
485
464
683
447
452
467
458
514
662
445
438
489
462
446
654
692
474
462
436
511
463
479
452
425
462
464
452
467
459
473
468
463
481
494
455
502
722
484
503
514
500
459
482
481
487
447
513
504
804
437
637
453
474
484
437
454
479
459
484
441
424
445
469
453
477
831
442
436
421
441
447
840
473
449
443
461
624
462
456
455
468
722
486
472
460
639
451
490
493
460
440
640
638
497
467
444
460
482
457
478
458
655
445
439
857
426
434
662
460
647
454
486
468
481
490
440
439
431
472
435
442
472
431
486
459
454
457
452
467
458
459
478
452
461
474
491
467
451
510
513
447
605
482
466
445
462
835
468
453
461
471
491
848
432
440
477
461
425
647
455
431
456
503
713
442
466
443
438
456
446
483
460
658
452
475
442
437
477
467
470
473
454
471
427
642
475
507
465
463
454
450
452
458
638
477
466
644
466
465
450
456
632
446
461
453
475
467
481
483
436
456
508
442
442
499
458
449
449
539
461
501
566
448
459
442
452
463
458
528
612
438
443
475
444
505
635
456
433
428
435
488
444
510
446
428
1043
651
469
653
444
463
467
459
472
454
502
427
443
641
666
465
435
424
685
426
436
695
442
476
475
449
673
482
647
435
460
459
463
465
621
670
465
659
462
500
507
445
429
633
435
442
634
438
425
473
456
441
465
445
464
456
490
502
459
455
445
519
444
439
461
457
458
508
443
465
454
631
462
612
436
662
616
434
524
449
448
477
423
462
464
481
531
438
443
459
447
446
457
637
444
492
515
477
655
477
513
446
512
458
474
434
430
501
446
441
439
450
432
504
454
443
453
533
469
447
460
456
477
458
494
454
464
469
476
466
809
470
456
483
436
628
642
424
467
521
652
497
505
449
460
656
996
456
474
434
467
628
621
468
670
452
458
451
466
461
417
463
459
426
466
443
431
435
486
467
436
461
647
463
691
479
452
454
628
468
445
437
449
474
451
438
468
650
448
477
489
652
651
623
475
647
505
453
631
486
471
445
481
504
819
655
447
720
625
475
480
682
566
447
479
458
445
490
445
598
504
447
645
436
462
465
485
498
457
663
463
431
497
466
446
459
680
445
471
470
496
466
478
440
487
446
432
707
841
682
478
452
506
657
488
489
449
707
487
550
442
463
490
481
472
476
465
453
539
488
647
468
465
476
469
497
480
482
660
653
483
499
539
477
533
549
440
453
523
496
667
449
627
465
444
456
477
472
466
503
452
503
439
444
516
460
806
473
509
477
686
473
458
461
473
449
468
466
448
673
459
447
486
499
460
473
467
495
492
513
468
500
464
467
684
470
465
477
469
520
497
447
465
476
501
455
470
488
486
480
494
501
500
677
691
485
479
482
447
513
537
776
671
667
630
504
467
448
478
472
448
466
453
801
476
497
439
553
713
457
662
473
457
474
474
655
508
459
478
648
482
491
470
447
508
477
766
490
498
479
477
502
522
440
455
493
494
461
476
489
472
492
498
479
484
463
708
456
467
474
464
487
443
475
473
508
465
470
485
467
491
436
488
502
514
442
435
712
478
647
470
527
483
472
456
488
461
439
471
485
460
463
462
447
483
440
450
505
459
445
482
456
458
497
458
498
431
436
497
434
430
466
500
485
674
683
478
504
471
448
504
487
474
471
483
468
501
474
468
493
477
667
471
710
490
466
437
478
461
485
506
645
453
492
493
502
457
453
480
516
464
493
487
531
661
452
497
459
448
502
461
699
446
647
465
487
497
510
486
467
472
476
459
464
513
861
