20,1443
25,1792
30,2150
35,2424
40,2866
45,3153
50,3463
60,4006
70,4562
80,5182
90,5827
100,5964
110,7240
120,7421
130,8432
140,8724
150,9701
160,9696
170,10676
180,10666
190,11664
200,12113
210,12874
220,13188
230,14142
240,14180
250,14992
2,257
4,406
6,627
8,755
10,882
12,1159
14,1115
16,1426
18,1258
20,1541
25,1798
30,2157
35,2503
40,2729
45,3051
50,3204
60,3928
70,4614
80,5391
90,5623
100,6233
110,6796
120,7276
130,8324
140,8564
150,9224
160,10195
170,10846
180,10687
190,11649
200,12570
210,12197
220,14166
230,14039
240,14583
250,14577
2,241
4,395
6,509
8,881
10,795
12,1290
14,1135
16,1233
18,1523
20,1534
25,1802
30,2304
35,2400
40,2836
45,2993
50,3254
60,4336
70,4635
80,4973
90,6145
100,6162
110,6723
120,7608
130,8499
140,8606
150,9358
160,9611
170,10309
180,10833
190,11205
200,11994
210,12947
220,13503
230,13618
240,15050
250,15725
2,248
4,466
6,692
8,800
10,816
12,1068
14,1226
16,1179
18,1631
20,1678
25,1905
30,2076
35,2551
40,2929
45,3086
50,3414
60,4043
70,4802
80,5221
90,5825
100,6630
110,7030
120,7551
130,8283
140,8688
150,9602
160,10049
170,10778
180,11275
190,11330
200,12031
210,13133
220,13170
230,13612
240,14506
250,14213
2,261
4,467
6,610
8,807
10,1024
12,1121
14,1091
16,1296
18,1329
20,1527
25,1750
30,2197
35,2361
40,2684
45,2945
50,3516
60,3924
70,4293
80,5054
90,5610
100,6233
110,6739
120,7343
130,8359
140,8361
150,9278
160,9859
170,10209
180,11126
190,12012
200,12285
210,13051
220,13047
230,13034
240,13828
250,15510
2,256
4,412
6,567
8,731
10,804
12,1250
14,1456
16,1125
18,1312
20,1382
25,1950
30,2261
35,2554
40,2713
45,2991
50,3536
60,3972
70,4474
80,4881
90,5635
100,6745
110,7024
120,7507
130,8416
140,8835
150,10011
160,9987
170,10788
180,11744
190,11473
200,11814
210,12353
220,13344
230,14767
240,13933
250,15861
2,246
4,426
6,549
8,789
10,800
12,986
14,1200
16,1321
18,1399
20,1699
25,1727
30,2211
35,2574
40,2995
45,3065
50,3332
60,3996
70,4822
80,4893
90,5608
100,6843
110,6622
120,7482
130,8111
140,8860
150,9314
160,9612
170,10327
180,11500
190,11358
200,11989
210,12849
220,13683
230,14105
240,14215
250,16309
2,260
4,410
6,577
8,680
10,929
12,1085
14,1164
16,1331
18,1549
20,1539
25,2013
30,2409
35,2542
40,2894
45,2884
50,3406
60,4087
70,4731
80,5259
90,6119
100,6140
110,6999
120,7765
130,8280
140,8223
150,10151
160,9943
170,10810
180,11797
190,12027
200,12050
210,12985
220,13224
230,13571
240,14571
250,15118
2,244
4,523
6,565
8,667
10,929
12,970
14,1251
16,1217
18,1273
20,1606
25,1859
30,2168
35,2655
40,2850
45,3181
50,3463
60,4132
70,4356
80,5175
90,6339
100,6966
110,6847
120,7447
130,8238
140,8832
150,9102
160,10022
170,10986
180,10631
190,11242
200,11864
210,13013
220,13081
230,13849
240,13959
250,15963
2,258
4,495
6,614
8,700
10,906
12,986
14,1167
16,1394
18,1412
20,1628
25,1878
30,2218
35,2573
40,2967
45,3025
50,3333
60,3950
70,4401
80,5169
90,5688
100,5970
110,7021
120,7665
130,8814
140,8642
150,9155
160,9657
170,10461
180,10243
190,11360
200,12161
210,12561
220,13496
230,13649
240,14086
250,15055
2,237
4,424
6,600
8,761
10,789
12,951
14,1041
16,1301
18,1571
20,1472
25,1840
30,2083
35,2505
40,2952
45,2895
50,3293
60,4107
70,4737
80,5045
90,5576
100,8444
110,7272
120,7621
130,8666
140,8971
150,9085
160,9650
170,10308
180,10712
190,11724
200,12347
210,12427
220,12777
230,13798
240,14885
250,15027
2,280
4,439
6,712
8,723
10,817
12,934
14,1139
16,1214
18,1255
20,1589
25,1701
30,2100
35,2509
40,2880
45,3090
50,3779
60,3938
70,4907
80,4921
90,5813
100,6412
110,6905
120,7390
130,8114
140,8347
150,9598
160,9841
170,10633
180,11221
190,11622
200,12711
210,12222
220,13046
230,14253
240,14763
250,14656
2,244
4,413
6,623
8,731
10,740
12,1019
14,1122
16,1222
18,1512
20,1492
25,1993
30,2317
35,2427
40,2810
45,3221
50,3694
60,3919
70,4518
80,4978
90,5566
100,6544
110,6892
120,7552
130,7996
140,8846
150,9656
160,9773
170,10470
180,10980
190,12087
200,11947
210,12640
220,13317
230,13472
240,13999
250,15883
2,265
4,500
6,546
8,733
10,855
12,900
14,1048
16,1190
18,1453
20,1459
25,1835
30,2197
35,2466
40,2763
45,3107
50,3414
60,4005
70,4664
80,5622
90,5756
100,6451
110,7189
120,7594
130,8186
140,8422
150,9054
160,9664
170,10270
180,11855
190,11490
200,12731
210,12221
220,12854
230,13918
240,14078
250,15299
2,262
4,469
6,616
8,739
10,823
12,1204
14,1234
16,1273
18,1546
20,1594
25,1990
30,2168
35,2595
40,2818
45,3211
50,3735
60,4073
70,4831
80,5256
90,5609
100,6088
110,6712
120,7949
130,8486
140,8880
150,9218
160,9569
170,10562
180,11219
190,11819
200,12336
210,12226
220,12999
230,14693
240,15188
250,14800
2,268
4,461
6,623
8,860
10,918
12,918
14,1258
16,1322
18,1477
20,1579
25,1970
30,2213
35,2509
40,3066
45,2993
50,3438
60,4173
70,4439
80,5034
90,6325
100,6570
110,6773
120,7440
130,8304
140,8508
150,9299
160,9909
170,10523
180,11487
190,12249
200,12131
210,13416
220,13371
230,13970
240,14422
250,14594
2,238
4,491
6,573
8,693
10,820
12,1052
14,1223
16,1248
18,1351
20,1611
25,1733
30,2302
35,2616
40,2712
45,2909
50,3317
60,3948
70,4495
80,5292
90,5400
100,6412
110,6990
120,7534
130,8011
140,8533
150,9245
160,9915
170,10897
180,10942
190,11574
200,12021
210,12943
220,13408
230,13747
240,15233
250,14950
2,283
4,451
6,587
8,770
10,842
12,1039
14,1170
16,1301
18,1378
20,1482
25,2008
30,2046
35,2702
40,2725
45,3471
50,3530
60,3869
70,5022
80,5462
90,5813
100,7050
110,7249
120,8352
130,8344
140,8922
150,9904
160,10116
170,10516
180,10903
190,11675
200,11868
210,12720
220,13183
230,14691
240,14474
250,15124
2,261
4,431
6,632
8,758
10,1022
12,932
14,1104
16,1211
18,1280
20,1612
25,1835
30,2081
35,2502
40,2750
45,3303
50,3315
60,4103
70,4602
80,5312
90,5586
100,6553
110,6722
120,7519
130,8056
140,8900
150,9323
160,9794
170,10499
180,11290
190,12134
200,12068
210,12360
220,12821
230,13586
240,14389
250,14721
